Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds)
3603,"Embarcadero, San Francisco, CA",3199,407272 (3199),"4/1/2019 - 6/30/2019, Every day, Daily Average",1626,1164,2270
3603,"Embarcadero, San Francisco, CA",3204,407262 (3204),"4/1/2019 - 6/30/2019, Every day, Daily Average",1552,1103,2183
3603,"Embarcadero, San Francisco, CA",3205,407260 (3205),"4/1/2019 - 6/30/2019, Every day, Daily Average",1445,1020,2045
3603,"Embarcadero, San Francisco, CA",3206,407261 (3206),"4/1/2019 - 6/30/2019, Every day, Daily Average",1354,955,1918
3603,"Embarcadero, San Francisco, CA",3208,407205 (3208),"4/1/2019 - 6/30/2019, Every day, Daily Average",1698,1230,2343
3603,"Embarcadero, San Francisco, CA",3209,407204 (3209),"4/1/2019 - 6/30/2019, Every day, Daily Average",1401,1099,1785
3603,"Embarcadero, San Francisco, CA",3210,407206 (3210),"4/1/2019 - 6/30/2019, Every day, Daily Average",1538,1123,2104
3603,"Embarcadero, San Francisco, CA",3211,407155 (3211),"4/1/2019 - 6/30/2019, Every day, Daily Average",1329,945,1867
3603,"Embarcadero, San Francisco, CA",3212,508551 (3212),"4/1/2019 - 6/30/2019, Every day, Daily Average",2454,1852,3250
3603,"Embarcadero, San Francisco, CA",3214,407195 (3214),"4/1/2019 - 6/30/2019, Every day, Daily Average",1325,949,1848
3603,"Embarcadero, San Francisco, CA",3215,407273 (3215),"4/1/2019 - 6/30/2019, Every day, Daily Average",1727,1245,2395
3603,"Embarcadero, San Francisco, CA",3216,407196 (3216),"4/1/2019 - 6/30/2019, Every day, Daily Average",1554,1105,2184
3603,"Embarcadero, San Francisco, CA",3217,508525 (3217),"4/1/2019 - 6/30/2019, Every day, Daily Average",2415,1810,3221
3603,"Embarcadero, San Francisco, CA",3218,407223 (3218),"4/1/2019 - 6/30/2019, Every day, Daily Average",1540,1106,2143
3603,"Embarcadero, San Francisco, CA",3219,407233 (3219),"4/1/2019 - 6/30/2019, Every day, Daily Average",1427,987,2061
3603,"Embarcadero, San Francisco, CA",3220,407154 (3220),"4/1/2019 - 6/30/2019, Every day, Daily Average",1375,963,1962
3603,"Embarcadero, San Francisco, CA",3221,407152 (3221),"4/1/2019 - 6/30/2019, Every day, Daily Average",1372,968,1943
3603,"Embarcadero, San Francisco, CA",3222,407191 (3222),"4/1/2019 - 6/30/2019, Every day, Daily Average",1432,1020,2010
3603,"Embarcadero, San Francisco, CA",3223,407234 (3223),"4/1/2019 - 6/30/2019, Every day, Daily Average",1158,793,1690
3603,"Embarcadero, San Francisco, CA",3225,407193 (3225),"4/1/2019 - 6/30/2019, Every day, Daily Average",1304,923,1840
3603,"Embarcadero, San Francisco, CA",3226,407231 (3226),"4/1/2019 - 6/30/2019, Every day, Daily Average",1111,758,1626
3603,"Embarcadero, San Francisco, CA",3227,407201 (3227),"4/1/2019 - 6/30/2019, Every day, Daily Average",1608,1143,2261
3603,"Embarcadero, San Francisco, CA",3229,407221 (3229),"4/1/2019 - 6/30/2019, Every day, Daily Average",1643,1142,2363
3603,"Embarcadero, San Francisco, CA",3230,407211 (3230),"4/1/2019 - 6/30/2019, Every day, Daily Average",1777,1281,2464
3603,"Embarcadero, San Francisco, CA",3231,407212 (3231),"4/1/2019 - 6/30/2019, Every day, Daily Average",1636,1170,2286
3603,"Embarcadero, San Francisco, CA",3232,508552 (3232),"4/1/2019 - 6/30/2019, Every day, Daily Average",2521,1904,3337
3603,"Embarcadero, San Francisco, CA",3233,508582 (3233),"4/1/2019 - 6/30/2019, Every day, Daily Average",2454,1822,3303
3603,"Embarcadero, San Francisco, CA",3234,407203 (3234),"4/1/2019 - 6/30/2019, Every day, Daily Average",1310,921,1863
3603,"Embarcadero, San Francisco, CA",3236,407194 (3236),"4/1/2019 - 6/30/2019, Every day, Daily Average",1294,912,1834
3603,"Embarcadero, San Francisco, CA",3240,407222 (3240),"4/1/2019 - 6/30/2019, Every day, Daily Average",1759,1221,2533
3603,"Embarcadero, San Francisco, CA",3243,407192 (3243),"4/1/2019 - 6/30/2019, Every day, Daily Average",1278,896,1822
3603,"Embarcadero, San Francisco, CA",3246,407151 (3246),"4/1/2019 - 6/30/2019, Every day, Daily Average",1535,1126,2091
3603,"Embarcadero, San Francisco, CA",3247,407224 (3247),"4/1/2019 - 6/30/2019, Every day, Daily Average",1652,1160,2351
3603,"Embarcadero, San Francisco, CA",3248,407210 (3248),"4/1/2019 - 6/30/2019, Every day, Daily Average",1532,1087,2157
3603,"Embarcadero, San Francisco, CA",3252,407156 (3252),"4/1/2019 - 6/30/2019, Every day, Daily Average",1620,1203,2180
3603,"Embarcadero, San Francisco, CA",3253,407232 (3253),"4/1/2019 - 6/30/2019, Every day, Daily Average",1135,765,1681
3603,"Embarcadero, San Francisco, CA",3254,407111 (3254),"4/1/2019 - 6/30/2019, Every day, Daily Average",1470,1033,2090
3603,"Embarcadero, San Francisco, CA",3255,407120 (3255),"4/1/2019 - 6/30/2019, Every day, Daily Average",1258,877,1803
3603,"Embarcadero, San Francisco, CA",3257,407235 (3257),"4/1/2019 - 6/30/2019, Every day, Daily Average",1324,913,1919
3603,"Embarcadero, San Francisco, CA",3258,407130 (3258),"4/1/2019 - 6/30/2019, Every day, Daily Average",1894,1212,2958
3603,"Embarcadero, San Francisco, CA",3261,508584 (3261),"4/1/2019 - 6/30/2019, Every day, Daily Average",2500,1883,3318
3603,"Embarcadero, San Francisco, CA",3262,407143 (3262),"4/1/2019 - 6/30/2019, Every day, Daily Average",1599,1161,2202
3603,"Embarcadero, San Francisco, CA",3263,407236 (3263),"4/1/2019 - 6/30/2019, Every day, Daily Average",1331,898,1971
3603,"Embarcadero, San Francisco, CA",3264,407061 (3264),"4/1/2019 - 6/30/2019, Every day, Daily Average",1011,680,1501
3603,"Embarcadero, San Francisco, CA",3267,407110 (3267),"4/1/2019 - 6/30/2019, Every day, Daily Average",1340,918,1954
3603,"Embarcadero, San Francisco, CA",3268,406852 (3268),"4/1/2019 - 6/30/2019, Every day, Daily Average",1642,1240,2172
3603,"Embarcadero, San Francisco, CA",3269,406831 (3269),"4/1/2019 - 6/30/2019, Every day, Daily Average",1673,1236,2263
3603,"Embarcadero, San Francisco, CA",3270,406840 (3270),"4/1/2019 - 6/30/2019, Every day, Daily Average",1609,1196,2164
3603,"Embarcadero, San Francisco, CA",3271,508571 (3271),"4/1/2019 - 6/30/2019, Every day, Daily Average",2554,1933,3374
3603,"Embarcadero, San Francisco, CA",3272,407112 (3272),"4/1/2019 - 6/30/2019, Every day, Daily Average",1435,967,2129
3603,"Embarcadero, San Francisco, CA",3273,100311 (3273),"4/1/2019 - 6/30/2019, Every day, Daily Average",810,502,1306
3603,"Embarcadero, San Francisco, CA",3274,407142 (3274),"4/1/2019 - 6/30/2019, Every day, Daily Average",1572,1129,2186
3603,"Embarcadero, San Francisco, CA",3275,407121 (3275),"4/1/2019 - 6/30/2019, Every day, Daily Average",1230,851,1776
3603,"Embarcadero, San Francisco, CA",3276,407131 (3276),"4/1/2019 - 6/30/2019, Every day, Daily Average",1463,1039,2059
3603,"Embarcadero, San Francisco, CA",3277,407065 (3277),"4/1/2019 - 6/30/2019, Every day, Daily Average",1065,729,1554
3603,"Embarcadero, San Francisco, CA",3281,407102 (3281),"4/1/2019 - 6/30/2019, Every day, Daily Average",1100,765,1580
3603,"Embarcadero, San Francisco, CA",3282,407144 (3282),"4/1/2019 - 6/30/2019, Every day, Daily Average",1449,1060,1979
3603,"Embarcadero, San Francisco, CA",3283,406911 (3283),"4/1/2019 - 6/30/2019, Every day, Daily Average",1441,1046,1984
3603,"Embarcadero, San Francisco, CA",3288,407062 (3288),"4/1/2019 - 6/30/2019, Every day, Daily Average",1090,751,1580
3603,"Embarcadero, San Francisco, CA",3289,406912 (3289),"4/1/2019 - 6/30/2019, Every day, Daily Average",1504,1088,2077
3603,"Embarcadero, San Francisco, CA",3291,407108 (3291),"4/1/2019 - 6/30/2019, Every day, Daily Average",1115,778,1596
3603,"Embarcadero, San Francisco, CA",3292,407066 (3292),"4/1/2019 - 6/30/2019, Every day, Daily Average",1115,759,1636
3603,"Embarcadero, San Francisco, CA",3302,407104 (3302),"4/1/2019 - 6/30/2019, Every day, Daily Average",1138,797,1623
3603,"Embarcadero, San Francisco, CA",3303,407141 (3303),"4/1/2019 - 6/30/2019, Every day, Daily Average",1474,1076,2018
3603,"Embarcadero, San Francisco, CA",3305,406940 (3305),"4/1/2019 - 6/30/2019, Every day, Daily Average",1243,865,1784
3603,"Embarcadero, San Francisco, CA",3306,406950 (3306),"4/1/2019 - 6/30/2019, Every day, Daily Average",1217,846,1748
3603,"Embarcadero, San Francisco, CA",3307,407107 (3307),"4/1/2019 - 6/30/2019, Every day, Daily Average",1369,1009,1857
3603,"Embarcadero, San Francisco, CA",3308,508575 (3308),"4/1/2019 - 6/30/2019, Every day, Daily Average",2564,1951,3369
3603,"Embarcadero, San Francisco, CA",3312,406920 (3312),"4/1/2019 - 6/30/2019, Every day, Daily Average",1286,898,1840
3603,"Embarcadero, San Francisco, CA",3313,406811 (3313),"4/1/2019 - 6/30/2019, Every day, Daily Average",1667,1273,2182
3603,"Embarcadero, San Francisco, CA",3315,407103 (3315),"4/1/2019 - 6/30/2019, Every day, Daily Average",1642,1199,2248
3603,"Embarcadero, San Francisco, CA",3316,508587 (3316),"4/1/2019 - 6/30/2019, Every day, Daily Average",2582,1955,3408
3603,"Embarcadero, San Francisco, CA",3317,508576 (3317),"4/1/2019 - 6/30/2019, Every day, Daily Average",2564,1952,3366
3603,"Embarcadero, San Francisco, CA",3318,407101 (3318),"4/1/2019 - 6/30/2019, Every day, Daily Average",1221,858,1736
3603,"Embarcadero, San Francisco, CA",3319,407106 (3319),"4/1/2019 - 6/30/2019, Every day, Daily Average",1340,991,1811
3603,"Embarcadero, San Francisco, CA",3322,406951 (3322),"4/1/2019 - 6/30/2019, Every day, Daily Average",1310,912,1881
3603,"Embarcadero, San Francisco, CA",3324,407063 (3324),"4/1/2019 - 6/30/2019, Every day, Daily Average",1309,885,1936
3603,"Embarcadero, San Francisco, CA",3325,406931 (3325),"4/1/2019 - 6/30/2019, Every day, Daily Average",1288,904,1834
3603,"Embarcadero, San Francisco, CA",3327,406900 (3327),"4/1/2019 - 6/30/2019, Every day, Daily Average",1364,947,1964
3603,"Embarcadero, San Francisco, CA",3329,407105 (3329),"4/1/2019 - 6/30/2019, Every day, Daily Average",1332,1006,1763
3603,"Embarcadero, San Francisco, CA",3331,406952 (3331),"4/1/2019 - 6/30/2019, Every day, Daily Average",1311,937,1833
3603,"Embarcadero, San Francisco, CA",3333,407109 (3333),"4/1/2019 - 6/30/2019, Every day, Daily Average",1265,896,1784
3603,"Embarcadero, San Francisco, CA",3336,406941 (3336),"4/1/2019 - 6/30/2019, Every day, Daily Average",1363,964,1925
3603,"Embarcadero, San Francisco, CA",3337,407073 (3337),"4/1/2019 - 6/30/2019, Every day, Daily Average",1351,931,1958
3603,"Embarcadero, San Francisco, CA",3338,407082 (3338),"4/1/2019 - 6/30/2019, Every day, Daily Average",1391,938,2061
3603,"Embarcadero, San Francisco, CA",3343,407083 (3343),"4/1/2019 - 6/30/2019, Every day, Daily Average",1421,1007,2004
3603,"Embarcadero, San Francisco, CA",3344,406942 (3344),"4/1/2019 - 6/30/2019, Every day, Daily Average",1499,1062,2114
3603,"Embarcadero, San Francisco, CA",3346,406862 (3346),"4/1/2019 - 6/30/2019, Every day, Daily Average",1526,1093,2129
3603,"Embarcadero, San Francisco, CA",3347,407064 (3347),"4/1/2019 - 6/30/2019, Every day, Daily Average",1161,788,1708
3603,"Embarcadero, San Francisco, CA",3348,407090 (3348),"4/1/2019 - 6/30/2019, Every day, Daily Average",1393,968,2004
3603,"Embarcadero, San Francisco, CA",3349,406932 (3349),"4/1/2019 - 6/30/2019, Every day, Daily Average",1483,1074,2047
3603,"Embarcadero, San Francisco, CA",3351,407074 (3351),"4/1/2019 - 6/30/2019, Every day, Daily Average",1376,955,1981
3603,"Embarcadero, San Francisco, CA",3353,406800 (3353),"4/1/2019 - 6/30/2019, Every day, Daily Average",1467,1031,2087
3603,"Embarcadero, San Francisco, CA",3354,406961 (3354),"4/1/2019 - 6/30/2019, Every day, Daily Average",1474,1056,2056
3603,"Embarcadero, San Francisco, CA",3359,406933 (3359),"4/1/2019 - 6/30/2019, Every day, Daily Average",1319,924,1882
3603,"Embarcadero, San Francisco, CA",3367,406964 (3367),"4/1/2019 - 6/30/2019, Every day, Daily Average",1517,1142,2015
3603,"Embarcadero, San Francisco, CA",3368,508601 (3368),"4/1/2019 - 6/30/2019, Every day, Daily Average",2624,2009,3426
3603,"Embarcadero, San Francisco, CA",3369,508591 (3369),"4/1/2019 - 6/30/2019, Every day, Daily Average",2614,2001,3414
3603,"Embarcadero, San Francisco, CA",3370,100281 (3370),"4/1/2019 - 6/30/2019, Every day, Daily Average",486,344,685
3603,"Embarcadero, San Francisco, CA",3371,406963 (3371),"4/1/2019 - 6/30/2019, Every day, Daily Average",1393,1025,1891
3603,"Embarcadero, San Francisco, CA",3372,100301 (3372),"4/1/2019 - 6/30/2019, Every day, Daily Average",772,587,1013
3603,"Embarcadero, San Francisco, CA",3373,407072 (3373),"4/1/2019 - 6/30/2019, Every day, Daily Average",1270,917,1758
3603,"Embarcadero, San Francisco, CA",3374,406861 (3374),"4/1/2019 - 6/30/2019, Every day, Daily Average",1379,965,1969
3603,"Embarcadero, San Francisco, CA",3375,100324 (3375),"4/1/2019 - 6/30/2019, Every day, Daily Average",1065,823,1377
3603,"Embarcadero, San Francisco, CA",3376,406971 (3376),"4/1/2019 - 6/30/2019, Every day, Daily Average",1516,1110,2069
3603,"Embarcadero, San Francisco, CA",3377,100392 (3377),"4/1/2019 - 6/30/2019, Every day, Daily Average",1388,1082,1779
3603,"Embarcadero, San Francisco, CA",3378,407091 (3378),"4/1/2019 - 6/30/2019, Every day, Daily Average",1404,978,2013
3603,"Embarcadero, San Francisco, CA",3381,406962 (3381),"4/1/2019 - 6/30/2019, Every day, Daily Average",1385,1034,1854
3603,"Embarcadero, San Francisco, CA",3382,100393 (3382),"4/1/2019 - 6/30/2019, Every day, Daily Average",1281,1002,1636
3603,"Embarcadero, San Francisco, CA",3384,407051 (3384),"4/1/2019 - 6/30/2019, Every day, Daily Average",1218,834,1777
3603,"Embarcadero, San Francisco, CA",3385,407084 (3385),"4/1/2019 - 6/30/2019, Every day, Daily Average",1678,1156,2434
3603,"Embarcadero, San Francisco, CA",3388,406881 (3388),"4/1/2019 - 6/30/2019, Every day, Daily Average",1340,939,1911
3603,"Embarcadero, San Francisco, CA",3389,100321 (3389),"4/1/2019 - 6/30/2019, Every day, Daily Average",949,737,1221
3603,"Embarcadero, San Francisco, CA",3390,407081 (3390),"4/1/2019 - 6/30/2019, Every day, Daily Average",1573,1056,2342
3603,"Embarcadero, San Francisco, CA",3391,406965 (3391),"4/1/2019 - 6/30/2019, Every day, Daily Average",1403,1073,1834
3603,"Embarcadero, San Francisco, CA",3392,406966 (3392),"4/1/2019 - 6/30/2019, Every day, Daily Average",1611,1170,2216
3603,"Embarcadero, San Francisco, CA",3393,406880 (3393),"4/1/2019 - 6/30/2019, Every day, Daily Average",1363,952,1949
3603,"Embarcadero, San Francisco, CA",3394,100284 (3394),"4/1/2019 - 6/30/2019, Every day, Daily Average",660,488,891
3603,"Embarcadero, San Francisco, CA",3395,406994 (3395),"4/1/2019 - 6/30/2019, Every day, Daily Average",1429,1012,2016
3603,"Embarcadero, San Francisco, CA",3396,100381 (3396),"4/1/2019 - 6/30/2019, Every day, Daily Average",1167,923,1474
3603,"Embarcadero, San Francisco, CA",3398,406969 (3398),"4/1/2019 - 6/30/2019, Every day, Daily Average",1525,1146,2028
3603,"Embarcadero, San Francisco, CA",3399,406643 (3399),"4/1/2019 - 6/30/2019, Every day, Daily Average",1886,1364,2607
3603,"Embarcadero, San Francisco, CA",3401,406801 (3401),"4/1/2019 - 6/30/2019, Every day, Daily Average",1440,1007,2057
3603,"Embarcadero, San Francisco, CA",3402,406991 (3402),"4/1/2019 - 6/30/2019, Every day, Daily Average",1467,1018,2112
3603,"Embarcadero, San Francisco, CA",3403,406968 (3403),"4/1/2019 - 6/30/2019, Every day, Daily Average",1434,1117,1840
3603,"Embarcadero, San Francisco, CA",3405,40699D (3405),"4/1/2019 - 6/30/2019, Every day, Daily Average",1442,1024,2029
3603,"Embarcadero, San Francisco, CA",3406,100261 (3406),"4/1/2019 - 6/30/2019, Every day, Daily Average",344,220,535
3603,"Embarcadero, San Francisco, CA",3409,406973 (3409),"4/1/2019 - 6/30/2019, Every day, Daily Average",1670,1256,2219
3603,"Embarcadero, San Francisco, CA",3410,406967 (3410),"4/1/2019 - 6/30/2019, Every day, Daily Average",1598,1172,2178
3603,"Embarcadero, San Francisco, CA",3411,100304 (3411),"4/1/2019 - 6/30/2019, Every day, Daily Average",834,634,1096
3603,"Embarcadero, San Francisco, CA",3413,100291 (3413),"4/1/2019 - 6/30/2019, Every day, Daily Average",688,514,920
3603,"Embarcadero, San Francisco, CA",3414,100283 (3414),"4/1/2019 - 6/30/2019, Every day, Daily Average",610,442,840
3603,"Embarcadero, San Francisco, CA",3415,100282 (3415),"4/1/2019 - 6/30/2019, Every day, Daily Average",462,321,662
3603,"Embarcadero, San Francisco, CA",3416,406993 (3416),"4/1/2019 - 6/30/2019, Every day, Daily Average",1522,1051,2203
3603,"Embarcadero, San Francisco, CA",3417,40699E (3417),"4/1/2019 - 6/30/2019, Every day, Daily Average",1489,1059,2091
3603,"Embarcadero, San Francisco, CA",3420,406891 (3420),"4/1/2019 - 6/30/2019, Every day, Daily Average",1505,1079,2098
3603,"Embarcadero, San Francisco, CA",3421,100325 (3421),"4/1/2019 - 6/30/2019, Every day, Daily Average",991,759,1293
3603,"Embarcadero, San Francisco, CA",3422,406992 (3422),"4/1/2019 - 6/30/2019, Every day, Daily Average",1521,1048,2206
3603,"Embarcadero, San Francisco, CA",3423,100302 (3423),"4/1/2019 - 6/30/2019, Every day, Daily Average",764,574,1015
3603,"Embarcadero, San Francisco, CA",3424,100382 (3424),"4/1/2019 - 6/30/2019, Every day, Daily Average",1244,972,1591
3603,"Embarcadero, San Francisco, CA",3425,100273 (3425),"4/1/2019 - 6/30/2019, Every day, Daily Average",495,357,684
3603,"Embarcadero, San Francisco, CA",3427,406999 (3427),"4/1/2019 - 6/30/2019, Every day, Daily Average",1535,1109,2123
3603,"Embarcadero, San Francisco, CA",3430,100272 (3430),"4/1/2019 - 6/30/2019, Every day, Daily Average",605,447,818
3603,"Embarcadero, San Francisco, CA",3431,100322 (3431),"4/1/2019 - 6/30/2019, Every day, Daily Average",1118,870,1435
3603,"Embarcadero, San Francisco, CA",3432,100331 (3432),"4/1/2019 - 6/30/2019, Every day, Daily Average",898,685,1177
3603,"Embarcadero, San Francisco, CA",3433,40699F (3433),"4/1/2019 - 6/30/2019, Every day, Daily Average",1537,1084,2177
3603,"Embarcadero, San Francisco, CA",3434,406872 (3434),"4/1/2019 - 6/30/2019, Every day, Daily Average",1413,990,2015
3603,"Embarcadero, San Francisco, CA",3436,100271 (3436),"4/1/2019 - 6/30/2019, Every day, Daily Average",659,474,915
3603,"Embarcadero, San Francisco, CA",3438,100394 (3438),"4/1/2019 - 6/30/2019, Every day, Daily Average",1207,957,1522
3603,"Embarcadero, San Francisco, CA",3439,100323 (3439),"4/1/2019 - 6/30/2019, Every day, Daily Average",1191,939,1509
3603,"Embarcadero, San Francisco, CA",3440,100274 (3440),"4/1/2019 - 6/30/2019, Every day, Daily Average",393,265,581
3603,"Embarcadero, San Francisco, CA",3441,40699C (3441),"4/1/2019 - 6/30/2019, Every day, Daily Average",1613,1108,2346
3603,"Embarcadero, San Francisco, CA",3442,406995 (3442),"4/1/2019 - 6/30/2019, Every day, Daily Average",1695,1230,2334
3603,"Embarcadero, San Francisco, CA",3443,100292 (3443),"4/1/2019 - 6/30/2019, Every day, Daily Average",629,459,860
3603,"Embarcadero, San Francisco, CA",3444,100334 (3444),"4/1/2019 - 6/30/2019, Every day, Daily Average",935,715,1222
3603,"Embarcadero, San Francisco, CA",3445,407053 (3445),"4/1/2019 - 6/30/2019, Every day, Daily Average",1249,874,1783
3603,"Embarcadero, San Francisco, CA",3446,40699G (3446),"4/1/2019 - 6/30/2019, Every day, Daily Average",1592,1120,2261
3603,"Embarcadero, San Francisco, CA",3447,100335 (3447),"4/1/2019 - 6/30/2019, Every day, Daily Average",1003,763,1317
3603,"Embarcadero, San Francisco, CA",3448,100391 (3448),"4/1/2019 - 6/30/2019, Every day, Daily Average",1260,996,1592
3603,"Embarcadero, San Francisco, CA",3449,100383 (3449),"4/1/2019 - 6/30/2019, Every day, Daily Average",1253,974,1610
3603,"Embarcadero, San Francisco, CA",3451,406972 (3451),"4/1/2019 - 6/30/2019, Every day, Daily Average",1683,1253,2259
3603,"Embarcadero, San Francisco, CA",3452,100303 (3452),"4/1/2019 - 6/30/2019, Every day, Daily Average",830,619,1111
3603,"Embarcadero, San Francisco, CA",3454,406794 (3454),"4/1/2019 - 6/30/2019, Every day, Daily Average",1427,993,2050
