Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds)
3394,"Fisherman's Wharf, San Francisco, CA",3226,407231 (3226),"4/1/2019 - 6/30/2019, Every day, Daily Average",1549,1137,2109
3394,"Fisherman's Wharf, San Francisco, CA",3227,407201 (3227),"4/1/2019 - 6/30/2019, Every day, Daily Average",1941,1485,2535
3394,"Fisherman's Wharf, San Francisco, CA",3229,407221 (3229),"4/1/2019 - 6/30/2019, Every day, Daily Average",1837,1353,2493
3394,"Fisherman's Wharf, San Francisco, CA",3231,407212 (3231),"4/1/2019 - 6/30/2019, Every day, Daily Average",2083,1586,2734
3394,"Fisherman's Wharf, San Francisco, CA",3232,508552 (3232),"4/1/2019 - 6/30/2019, Every day, Daily Average",3114,2359,4109
3394,"Fisherman's Wharf, San Francisco, CA",3233,508582 (3233),"4/1/2019 - 6/30/2019, Every day, Daily Average",3067,2313,4066
3394,"Fisherman's Wharf, San Francisco, CA",3234,407203 (3234),"4/1/2019 - 6/30/2019, Every day, Daily Average",1903,1389,2606
3394,"Fisherman's Wharf, San Francisco, CA",3236,407194 (3236),"4/1/2019 - 6/30/2019, Every day, Daily Average",1761,1324,2341
3394,"Fisherman's Wharf, San Francisco, CA",3243,407192 (3243),"4/1/2019 - 6/30/2019, Every day, Daily Average",1743,1302,2332
3394,"Fisherman's Wharf, San Francisco, CA",3247,407224 (3247),"4/1/2019 - 6/30/2019, Every day, Daily Average",1839,1385,2440
3394,"Fisherman's Wharf, San Francisco, CA",3248,407210 (3248),"4/1/2019 - 6/30/2019, Every day, Daily Average",2025,1533,2674
3394,"Fisherman's Wharf, San Francisco, CA",3253,407232 (3253),"4/1/2019 - 6/30/2019, Every day, Daily Average",1575,1147,2162
3394,"Fisherman's Wharf, San Francisco, CA",3254,407111 (3254),"4/1/2019 - 6/30/2019, Every day, Daily Average",1930,1454,2560
3394,"Fisherman's Wharf, San Francisco, CA",3255,407120 (3255),"4/1/2019 - 6/30/2019, Every day, Daily Average",1727,1287,2315
3394,"Fisherman's Wharf, San Francisco, CA",3257,407235 (3257),"4/1/2019 - 6/30/2019, Every day, Daily Average",1737,1296,2326
3394,"Fisherman's Wharf, San Francisco, CA",3261,508584 (3261),"4/1/2019 - 6/30/2019, Every day, Daily Average",3071,2344,4023
3394,"Fisherman's Wharf, San Francisco, CA",3263,407236 (3263),"4/1/2019 - 6/30/2019, Every day, Daily Average",1777,1293,2442
3394,"Fisherman's Wharf, San Francisco, CA",3264,407061 (3264),"4/1/2019 - 6/30/2019, Every day, Daily Average",1480,1070,2046
3394,"Fisherman's Wharf, San Francisco, CA",3267,407110 (3267),"4/1/2019 - 6/30/2019, Every day, Daily Average",1813,1326,2477
3394,"Fisherman's Wharf, San Francisco, CA",3271,508571 (3271),"4/1/2019 - 6/30/2019, Every day, Daily Average",3144,2386,4142
3394,"Fisherman's Wharf, San Francisco, CA",3272,407112 (3272),"4/1/2019 - 6/30/2019, Every day, Daily Average",1906,1372,2647
3394,"Fisherman's Wharf, San Francisco, CA",3273,100311 (3273),"4/1/2019 - 6/30/2019, Every day, Daily Average",1279,893,1831
3394,"Fisherman's Wharf, San Francisco, CA",3275,407121 (3275),"4/1/2019 - 6/30/2019, Every day, Daily Average",1698,1263,2282
3394,"Fisherman's Wharf, San Francisco, CA",3276,407131 (3276),"4/1/2019 - 6/30/2019, Every day, Daily Average",2048,1536,2729
3394,"Fisherman's Wharf, San Francisco, CA",3277,407065 (3277),"4/1/2019 - 6/30/2019, Every day, Daily Average",1542,1129,2104
3394,"Fisherman's Wharf, San Francisco, CA",3281,407102 (3281),"4/1/2019 - 6/30/2019, Every day, Daily Average",1603,1179,2178
3394,"Fisherman's Wharf, San Francisco, CA",3288,407062 (3288),"4/1/2019 - 6/30/2019, Every day, Daily Average",1588,1164,2165
3394,"Fisherman's Wharf, San Francisco, CA",3291,407108 (3291),"4/1/2019 - 6/30/2019, Every day, Daily Average",1619,1193,2196
3394,"Fisherman's Wharf, San Francisco, CA",3292,407066 (3292),"4/1/2019 - 6/30/2019, Every day, Daily Average",1630,1185,2241
3394,"Fisherman's Wharf, San Francisco, CA",3302,407104 (3302),"4/1/2019 - 6/30/2019, Every day, Daily Average",1640,1212,2218
3394,"Fisherman's Wharf, San Francisco, CA",3303,407141 (3303),"4/1/2019 - 6/30/2019, Every day, Daily Average",1848,1427,2391
3394,"Fisherman's Wharf, San Francisco, CA",3305,406940 (3305),"4/1/2019 - 6/30/2019, Every day, Daily Average",1715,1276,2303
3394,"Fisherman's Wharf, San Francisco, CA",3306,406950 (3306),"4/1/2019 - 6/30/2019, Every day, Daily Average",1734,1266,2373
3394,"Fisherman's Wharf, San Francisco, CA",3308,508575 (3308),"4/1/2019 - 6/30/2019, Every day, Daily Average",3012,2358,3847
3394,"Fisherman's Wharf, San Francisco, CA",3312,406920 (3312),"4/1/2019 - 6/30/2019, Every day, Daily Average",1761,1303,2378
3394,"Fisherman's Wharf, San Francisco, CA",3316,508587 (3316),"4/1/2019 - 6/30/2019, Every day, Daily Average",3038,2381,3875
3394,"Fisherman's Wharf, San Francisco, CA",3317,508576 (3317),"4/1/2019 - 6/30/2019, Every day, Daily Average",3024,2368,3860
3394,"Fisherman's Wharf, San Francisco, CA",3318,407101 (3318),"4/1/2019 - 6/30/2019, Every day, Daily Average",1781,1347,2353
3394,"Fisherman's Wharf, San Francisco, CA",3322,406951 (3322),"4/1/2019 - 6/30/2019, Every day, Daily Average",1868,1346,2591
3394,"Fisherman's Wharf, San Francisco, CA",3324,407063 (3324),"4/1/2019 - 6/30/2019, Every day, Daily Average",1855,1323,2599
3394,"Fisherman's Wharf, San Francisco, CA",3325,406931 (3325),"4/1/2019 - 6/30/2019, Every day, Daily Average",1767,1310,2381
3394,"Fisherman's Wharf, San Francisco, CA",3327,406900 (3327),"4/1/2019 - 6/30/2019, Every day, Daily Average",1840,1356,2495
3394,"Fisherman's Wharf, San Francisco, CA",3331,406952 (3331),"4/1/2019 - 6/30/2019, Every day, Daily Average",1843,1406,2415
3394,"Fisherman's Wharf, San Francisco, CA",3333,407109 (3333),"4/1/2019 - 6/30/2019, Every day, Daily Average",1847,1422,2397
3394,"Fisherman's Wharf, San Francisco, CA",3336,406941 (3336),"4/1/2019 - 6/30/2019, Every day, Daily Average",1818,1403,2354
3394,"Fisherman's Wharf, San Francisco, CA",3337,407073 (3337),"4/1/2019 - 6/30/2019, Every day, Daily Average",1891,1457,2452
3394,"Fisherman's Wharf, San Francisco, CA",3338,407082 (3338),"4/1/2019 - 6/30/2019, Every day, Daily Average",1934,1409,2653
3394,"Fisherman's Wharf, San Francisco, CA",3343,407083 (3343),"4/1/2019 - 6/30/2019, Every day, Daily Average",2019,1480,2753
3394,"Fisherman's Wharf, San Francisco, CA",3347,407064 (3347),"4/1/2019 - 6/30/2019, Every day, Daily Average",1565,1138,2150
3394,"Fisherman's Wharf, San Francisco, CA",3348,407090 (3348),"4/1/2019 - 6/30/2019, Every day, Daily Average",1966,1408,2745
3394,"Fisherman's Wharf, San Francisco, CA",3349,406932 (3349),"4/1/2019 - 6/30/2019, Every day, Daily Average",1961,1466,2621
3394,"Fisherman's Wharf, San Francisco, CA",3351,407074 (3351),"4/1/2019 - 6/30/2019, Every day, Daily Average",1650,1391,1955
3394,"Fisherman's Wharf, San Francisco, CA",3353,406800 (3353),"4/1/2019 - 6/30/2019, Every day, Daily Average",1942,1438,2620
3394,"Fisherman's Wharf, San Francisco, CA",3354,406961 (3354),"4/1/2019 - 6/30/2019, Every day, Daily Average",2016,1513,2685
3394,"Fisherman's Wharf, San Francisco, CA",3359,406933 (3359),"4/1/2019 - 6/30/2019, Every day, Daily Average",1792,1331,2411
3394,"Fisherman's Wharf, San Francisco, CA",3367,406964 (3367),"4/1/2019 - 6/30/2019, Every day, Daily Average",1937,1524,2461
3394,"Fisherman's Wharf, San Francisco, CA",3369,508591 (3369),"4/1/2019 - 6/30/2019, Every day, Daily Average",3089,2425,3934
3394,"Fisherman's Wharf, San Francisco, CA",3370,100281 (3370),"4/1/2019 - 6/30/2019, Every day, Daily Average",163,73,359
3394,"Fisherman's Wharf, San Francisco, CA",3372,100301 (3372),"4/1/2019 - 6/30/2019, Every day, Daily Average",142,68,295
3394,"Fisherman's Wharf, San Francisco, CA",3374,406861 (3374),"4/1/2019 - 6/30/2019, Every day, Daily Average",1856,1373,2508
3394,"Fisherman's Wharf, San Francisco, CA",3375,100324 (3375),"4/1/2019 - 6/30/2019, Every day, Daily Average",495,370,662
3394,"Fisherman's Wharf, San Francisco, CA",3376,406971 (3376),"4/1/2019 - 6/30/2019, Every day, Daily Average",1969,1455,2663
3394,"Fisherman's Wharf, San Francisco, CA",3377,100392 (3377),"4/1/2019 - 6/30/2019, Every day, Daily Average",934,710,1227
3394,"Fisherman's Wharf, San Francisco, CA",3378,407091 (3378),"4/1/2019 - 6/30/2019, Every day, Daily Average",1985,1419,2775
3394,"Fisherman's Wharf, San Francisco, CA",3381,406962 (3381),"4/1/2019 - 6/30/2019, Every day, Daily Average",2087,1641,2654
3394,"Fisherman's Wharf, San Francisco, CA",3382,100393 (3382),"4/1/2019 - 6/30/2019, Every day, Daily Average",808,614,1062
3394,"Fisherman's Wharf, San Francisco, CA",3384,407051 (3384),"4/1/2019 - 6/30/2019, Every day, Daily Average",1619,1181,2217
3394,"Fisherman's Wharf, San Francisco, CA",3385,407084 (3385),"4/1/2019 - 6/30/2019, Every day, Daily Average",2094,1468,2986
3394,"Fisherman's Wharf, San Francisco, CA",3388,406881 (3388),"4/1/2019 - 6/30/2019, Every day, Daily Average",1819,1351,2447
3394,"Fisherman's Wharf, San Francisco, CA",3389,100321 (3389),"4/1/2019 - 6/30/2019, Every day, Daily Average",347,226,531
3394,"Fisherman's Wharf, San Francisco, CA",3390,407081 (3390),"4/1/2019 - 6/30/2019, Every day, Daily Average",2006,1430,2812
3394,"Fisherman's Wharf, San Francisco, CA",3393,406880 (3393),"4/1/2019 - 6/30/2019, Every day, Daily Average",1854,1368,2511
3394,"Fisherman's Wharf, San Francisco, CA",3394,100284 (3394),"4/1/2019 - 6/30/2019, Every day, Daily Average",173,73,406
3394,"Fisherman's Wharf, San Francisco, CA",3395,406994 (3395),"4/1/2019 - 6/30/2019, Every day, Daily Average",1967,1431,2703
3394,"Fisherman's Wharf, San Francisco, CA",3396,100381 (3396),"4/1/2019 - 6/30/2019, Every day, Daily Average",626,484,809
3394,"Fisherman's Wharf, San Francisco, CA",3401,406801 (3401),"4/1/2019 - 6/30/2019, Every day, Daily Average",1922,1421,2599
3394,"Fisherman's Wharf, San Francisco, CA",3402,406991 (3402),"4/1/2019 - 6/30/2019, Every day, Daily Average",2101,1495,2950
3394,"Fisherman's Wharf, San Francisco, CA",3405,40699D (3405),"4/1/2019 - 6/30/2019, Every day, Daily Average",1937,1419,2643
3394,"Fisherman's Wharf, San Francisco, CA",3406,100261 (3406),"4/1/2019 - 6/30/2019, Every day, Daily Average",376,240,588
3394,"Fisherman's Wharf, San Francisco, CA",3411,100304 (3411),"4/1/2019 - 6/30/2019, Every day, Daily Average",272,170,433
3394,"Fisherman's Wharf, San Francisco, CA",3413,100291 (3413),"4/1/2019 - 6/30/2019, Every day, Daily Average",166,71,384
3394,"Fisherman's Wharf, San Francisco, CA",3414,100283 (3414),"4/1/2019 - 6/30/2019, Every day, Daily Average",143,61,333
3394,"Fisherman's Wharf, San Francisco, CA",3415,100282 (3415),"4/1/2019 - 6/30/2019, Every day, Daily Average",290,171,491
3394,"Fisherman's Wharf, San Francisco, CA",3416,406993 (3416),"4/1/2019 - 6/30/2019, Every day, Daily Average",2109,1493,2978
3394,"Fisherman's Wharf, San Francisco, CA",3421,100325 (3421),"4/1/2019 - 6/30/2019, Every day, Daily Average",428,307,595
3394,"Fisherman's Wharf, San Francisco, CA",3422,406992 (3422),"4/1/2019 - 6/30/2019, Every day, Daily Average",2082,1478,2932
3394,"Fisherman's Wharf, San Francisco, CA",3423,100302 (3423),"4/1/2019 - 6/30/2019, Every day, Daily Average",265,152,459
3394,"Fisherman's Wharf, San Francisco, CA",3424,100382 (3424),"4/1/2019 - 6/30/2019, Every day, Daily Average",610,456,814
3394,"Fisherman's Wharf, San Francisco, CA",3425,100273 (3425),"4/1/2019 - 6/30/2019, Every day, Daily Average",303,194,472
3394,"Fisherman's Wharf, San Francisco, CA",3430,100272 (3430),"4/1/2019 - 6/30/2019, Every day, Daily Average",260,157,429
3394,"Fisherman's Wharf, San Francisco, CA",3431,100322 (3431),"4/1/2019 - 6/30/2019, Every day, Daily Average",529,396,705
3394,"Fisherman's Wharf, San Francisco, CA",3432,100331 (3432),"4/1/2019 - 6/30/2019, Every day, Daily Average",337,227,498
3394,"Fisherman's Wharf, San Francisco, CA",3433,40699F (3433),"4/1/2019 - 6/30/2019, Every day, Daily Average",1986,1455,2710
3394,"Fisherman's Wharf, San Francisco, CA",3434,406872 (3434),"4/1/2019 - 6/30/2019, Every day, Daily Average",1893,1399,2559
3394,"Fisherman's Wharf, San Francisco, CA",3436,100271 (3436),"4/1/2019 - 6/30/2019, Every day, Daily Average",189,109,326
3394,"Fisherman's Wharf, San Francisco, CA",3438,100394 (3438),"4/1/2019 - 6/30/2019, Every day, Daily Average",756,583,979
3394,"Fisherman's Wharf, San Francisco, CA",3439,100323 (3439),"4/1/2019 - 6/30/2019, Every day, Daily Average",595,462,766
3394,"Fisherman's Wharf, San Francisco, CA",3440,100274 (3440),"4/1/2019 - 6/30/2019, Every day, Daily Average",366,231,578
3394,"Fisherman's Wharf, San Francisco, CA",3441,40699C (3441),"4/1/2019 - 6/30/2019, Every day, Daily Average",2282,1609,3234
3394,"Fisherman's Wharf, San Francisco, CA",3443,100292 (3443),"4/1/2019 - 6/30/2019, Every day, Daily Average",256,157,415
3394,"Fisherman's Wharf, San Francisco, CA",3444,100334 (3444),"4/1/2019 - 6/30/2019, Every day, Daily Average",424,300,599
3394,"Fisherman's Wharf, San Francisco, CA",3445,407053 (3445),"4/1/2019 - 6/30/2019, Every day, Daily Average",1667,1212,2291
3394,"Fisherman's Wharf, San Francisco, CA",3446,40699G (3446),"4/1/2019 - 6/30/2019, Every day, Daily Average",2018,1490,2732
3394,"Fisherman's Wharf, San Francisco, CA",3447,100335 (3447),"4/1/2019 - 6/30/2019, Every day, Daily Average",483,347,671
3394,"Fisherman's Wharf, San Francisco, CA",3448,100391 (3448),"4/1/2019 - 6/30/2019, Every day, Daily Average",843,652,1089
3394,"Fisherman's Wharf, San Francisco, CA",3449,100383 (3449),"4/1/2019 - 6/30/2019, Every day, Daily Average",653,487,874
3394,"Fisherman's Wharf, San Francisco, CA",3452,100303 (3452),"4/1/2019 - 6/30/2019, Every day, Daily Average",358,245,521
3394,"Fisherman's Wharf, San Francisco, CA",3454,406794 (3454),"4/1/2019 - 6/30/2019, Every day, Daily Average",1912,1406,2599
3394,"Fisherman's Wharf, San Francisco, CA",3455,100332 (3455),"4/1/2019 - 6/30/2019, Every day, Daily Average",421,298,594
3394,"Fisherman's Wharf, San Francisco, CA",3458,100254 (3458),"4/1/2019 - 6/30/2019, Every day, Daily Average",340,221,522
3394,"Fisherman's Wharf, San Francisco, CA",3459,100293 (3459),"4/1/2019 - 6/30/2019, Every day, Daily Average",302,205,443
3394,"Fisherman's Wharf, San Francisco, CA",3461,100384 (3461),"4/1/2019 - 6/30/2019, Every day, Daily Average",718,540,953
3394,"Fisherman's Wharf, San Francisco, CA",3462,100253 (3462),"4/1/2019 - 6/30/2019, Every day, Daily Average",305,189,490
3394,"Fisherman's Wharf, San Francisco, CA",3463,100251 (3463),"4/1/2019 - 6/30/2019, Every day, Daily Average",418,290,600
3394,"Fisherman's Wharf, San Francisco, CA",3465,40699B (3465),"4/1/2019 - 6/30/2019, Every day, Daily Average",2485,1681,3672
3394,"Fisherman's Wharf, San Francisco, CA",3467,406998 (3467),"4/1/2019 - 6/30/2019, Every day, Daily Average",2381,1680,3372
3394,"Fisherman's Wharf, San Francisco, CA",3468,100275 (3468),"4/1/2019 - 6/30/2019, Every day, Daily Average",478,328,696
3394,"Fisherman's Wharf, San Francisco, CA",3469,100161 (3469),"4/1/2019 - 6/30/2019, Every day, Daily Average",553,391,780
3394,"Fisherman's Wharf, San Francisco, CA",3473,100371 (3473),"4/1/2019 - 6/30/2019, Every day, Daily Average",603,447,812
3394,"Fisherman's Wharf, San Francisco, CA",3474,407001 (3474),"4/1/2019 - 6/30/2019, Every day, Daily Average",1784,1284,2478
3394,"Fisherman's Wharf, San Francisco, CA",3476,406791 (3476),"4/1/2019 - 6/30/2019, Every day, Daily Average",2230,1598,3111
3394,"Fisherman's Wharf, San Francisco, CA",3477,100333 (3477),"4/1/2019 - 6/30/2019, Every day, Daily Average",480,347,662
3394,"Fisherman's Wharf, San Francisco, CA",3478,100231 (3478),"4/1/2019 - 6/30/2019, Every day, Daily Average",401,279,574
3394,"Fisherman's Wharf, San Francisco, CA",3479,100294 (3479),"4/1/2019 - 6/30/2019, Every day, Daily Average",341,239,485
3394,"Fisherman's Wharf, San Francisco, CA",3480,100262 (3480),"4/1/2019 - 6/30/2019, Every day, Daily Average",483,348,670
3394,"Fisherman's Wharf, San Francisco, CA",3481,100336 (3481),"4/1/2019 - 6/30/2019, Every day, Daily Average",561,414,759
3394,"Fisherman's Wharf, San Francisco, CA",3482,100375 (3482),"4/1/2019 - 6/30/2019, Every day, Daily Average",693,506,948
3394,"Fisherman's Wharf, San Francisco, CA",3483,406985 (3483),"4/1/2019 - 6/30/2019, Every day, Daily Average",1864,1313,2645
3394,"Fisherman's Wharf, San Francisco, CA",3484,406657 (3484),"4/1/2019 - 6/30/2019, Every day, Daily Average",1978,1463,2673
3394,"Fisherman's Wharf, San Francisco, CA",3485,100233 (3485),"4/1/2019 - 6/30/2019, Every day, Daily Average",465,334,646
3394,"Fisherman's Wharf, San Francisco, CA",3486,406672 (3486),"4/1/2019 - 6/30/2019, Every day, Daily Average",1944,1516,2492
3394,"Fisherman's Wharf, San Francisco, CA",3488,100341 (3488),"4/1/2019 - 6/30/2019, Every day, Daily Average",513,373,704
3394,"Fisherman's Wharf, San Francisco, CA",3489,100255 (3489),"4/1/2019 - 6/30/2019, Every day, Daily Average",424,290,619
3394,"Fisherman's Wharf, San Francisco, CA",3490,406997 (3490),"4/1/2019 - 6/30/2019, Every day, Daily Average",2702,1931,3780
3394,"Fisherman's Wharf, San Francisco, CA",3493,406771 (3493),"4/1/2019 - 6/30/2019, Every day, Daily Average",1983,1383,2842
3394,"Fisherman's Wharf, San Francisco, CA",3494,100252 (3494),"4/1/2019 - 6/30/2019, Every day, Daily Average",596,399,890
3394,"Fisherman's Wharf, San Francisco, CA",3495,406983 (3495),"4/1/2019 - 6/30/2019, Every day, Daily Average",2576,1782,3723
3394,"Fisherman's Wharf, San Francisco, CA",3496,100241 (3496),"4/1/2019 - 6/30/2019, Every day, Daily Average",380,274,526
3394,"Fisherman's Wharf, San Francisco, CA",3497,100342 (3497),"4/1/2019 - 6/30/2019, Every day, Daily Average",544,413,716
3394,"Fisherman's Wharf, San Francisco, CA",3498,407002 (3498),"4/1/2019 - 6/30/2019, Every day, Daily Average",2118,1586,2827
3394,"Fisherman's Wharf, San Francisco, CA",3501,100372 (3501),"4/1/2019 - 6/30/2019, Every day, Daily Average",678,512,896
3394,"Fisherman's Wharf, San Francisco, CA",3502,407004 (3502),"4/1/2019 - 6/30/2019, Every day, Daily Average",1827,1306,2555
3394,"Fisherman's Wharf, San Francisco, CA",3504,100343 (3504),"4/1/2019 - 6/30/2019, Every day, Daily Average",617,471,807
3394,"Fisherman's Wharf, San Francisco, CA",3505,100232 (3505),"4/1/2019 - 6/30/2019, Every day, Daily Average",454,325,633
3394,"Fisherman's Wharf, San Francisco, CA",3507,100374 (3507),"4/1/2019 - 6/30/2019, Every day, Daily Average",755,546,1043
3394,"Fisherman's Wharf, San Francisco, CA",3509,100256 (3509),"4/1/2019 - 6/30/2019, Every day, Daily Average",506,351,727
3394,"Fisherman's Wharf, San Francisco, CA",3510,406620 (3510),"4/1/2019 - 6/30/2019, Every day, Daily Average",2202,1631,2971
3394,"Fisherman's Wharf, San Francisco, CA",3511,406793 (3511),"4/1/2019 - 6/30/2019, Every day, Daily Average",2191,1604,2991
3394,"Fisherman's Wharf, San Francisco, CA",3513,100344 (3513),"4/1/2019 - 6/30/2019, Every day, Daily Average",678,514,893
3394,"Fisherman's Wharf, San Francisco, CA",3514,406656 (3514),"4/1/2019 - 6/30/2019, Every day, Daily Average",2018,1489,2733
3394,"Fisherman's Wharf, San Francisco, CA",3515,406653 (3515),"4/1/2019 - 6/30/2019, Every day, Daily Average",2053,1511,2789
3394,"Fisherman's Wharf, San Francisco, CA",3520,100176 (3520),"4/1/2019 - 6/30/2019, Every day, Daily Average",542,396,741
3394,"Fisherman's Wharf, San Francisco, CA",3523,100373 (3523),"4/1/2019 - 6/30/2019, Every day, Daily Average",786,564,1093
3394,"Fisherman's Wharf, San Francisco, CA",3524,100171 (3524),"4/1/2019 - 6/30/2019, Every day, Daily Average",620,452,850
3394,"Fisherman's Wharf, San Francisco, CA",3531,406615 (3531),"4/1/2019 - 6/30/2019, Every day, Daily Average",2139,1574,2906
3394,"Fisherman's Wharf, San Francisco, CA",3533,100242 (3533),"4/1/2019 - 6/30/2019, Every day, Daily Average",426,308,587
3394,"Fisherman's Wharf, San Francisco, CA",3534,100183 (3534),"4/1/2019 - 6/30/2019, Every day, Daily Average",617,435,873
3394,"Fisherman's Wharf, San Francisco, CA",3535,407003 (3535),"4/1/2019 - 6/30/2019, Every day, Daily Average",2227,1617,3066
